Type	Instance	Name	Value
tikv	${LOCALHOST}:20160	rocksdb.enable-pipelined-write	false
tikv	${LOCALHOST}:20160	rocksdb.enable-unordered-write	false
tikv	${LOCALHOST}:20160	rocksdb.info-log-dir	
tikv	${LOCALHOST}:20160	rocksdb.info-log-keep-log-file-num	10
tikv	${LOCALHOST}:20160	rocksdb.info-log-level	info
tikv	${LOCALHOST}:20160	rocksdb.info-log-max-size	1GiB
tikv	${LOCALHOST}:20160	rocksdb.info-log-roll-time	0s
tikv	${LOCALHOST}:20160	rocksdb.lockcf.block-based-bloom-filter	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.block-cache-size	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.block-size	16KiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.bloom-filter-bits-per-key	10
tikv	${LOCALHOST}:20160	rocksdb.lockcf.bottommost-level-compression	disable
tikv	${LOCALHOST}:20160	rocksdb.lockcf.bottommost-zstd-compression-dict-size	0
tikv	${LOCALHOST}:20160	rocksdb.lockcf.bottommost-zstd-compression-sample-size	0
tikv	${LOCALHOST}:20160	rocksdb.lockcf.cache-index-and-filter-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.checksum	crc32c
tikv	${LOCALHOST}:20160	rocksdb.lockcf.compaction-guard-max-output-file-size	128MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.compaction-guard-min-output-file-size	8MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.compaction-pri	0
tikv	${LOCALHOST}:20160	rocksdb.lockcf.compaction-style	0
tikv	${LOCALHOST}:20160	rocksdb.lockcf.compression-per-level	["no","no","no","no","no","no","no"]
tikv	${LOCALHOST}:20160	rocksdb.lockcf.disable-auto-compactions	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.disable-block-cache	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.disable-write-stall	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.dynamic-level-bytes	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.enable-compaction-guard	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.enable-doubly-skiplist	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.force-consistency-checks	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.format-version	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.hard-pending-compaction-bytes-limit	1TiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.level0-file-num-compaction-trigger	1
tikv	${LOCALHOST}:20160	rocksdb.lockcf.level0-slowdown-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.lockcf.level0-stop-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.lockcf.max-bytes-for-level-base	128MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.max-bytes-for-level-multiplier	10
tikv	${LOCALHOST}:20160	rocksdb.lockcf.max-compaction-bytes	2GiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.max-compactions	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.max-write-buffer-number	5
tikv	${LOCALHOST}:20160	rocksdb.lockcf.min-write-buffer-number-to-merge	1
tikv	${LOCALHOST}:20160	rocksdb.lockcf.num-levels	7
tikv	${LOCALHOST}:20160	rocksdb.lockcf.optimize-filters-for-hits	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.optimize-filters-for-memory	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.periodic-compaction-seconds	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.pin-l0-filter-and-index-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.prepopulate-block-cache	disabled
tikv	${LOCALHOST}:20160	rocksdb.lockcf.prop-keys-index-distance	40960
tikv	${LOCALHOST}:20160	rocksdb.lockcf.prop-size-index-distance	4194304
tikv	${LOCALHOST}:20160	rocksdb.lockcf.read-amp-bytes-per-bit	0
tikv	${LOCALHOST}:20160	rocksdb.lockcf.ribbon-filter-above-level	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.soft-pending-compaction-bytes-limit	192GiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.target-file-size-base	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.blob-cache-size	0KiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.blob-file-compression	lz4
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.blob-run-mode	read-only
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.discardable-ratio	0.5
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.level-merge	false
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.max-gc-batch-size	64MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.max-sorted-runs	20
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.merge-small-file-threshold	8MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.min-blob-size	1KiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.min-gc-batch-size	16MiB
tikv	${LOCALHOST}:20160	rocksdb.lockcf.titan.range-merge	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.ttl	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.use-bloom-filter	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.whole-key-filtering	true
tikv	${LOCALHOST}:20160	rocksdb.lockcf.write-buffer-limit	null
tikv	${LOCALHOST}:20160	rocksdb.lockcf.write-buffer-size	32MiB
tikv	${LOCALHOST}:20160	rocksdb.max-background-flushes	2
tikv	${LOCALHOST}:20160	rocksdb.max-background-jobs	7
tikv	${LOCALHOST}:20160	rocksdb.max-manifest-file-size	128MiB
tikv	${LOCALHOST}:20160	rocksdb.max-open-files	256
tikv	${LOCALHOST}:20160	rocksdb.max-sub-compactions	3
tikv	${LOCALHOST}:20160	rocksdb.max-total-wal-size	4GiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.block-based-bloom-filter	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.block-cache-size	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.block-size	16KiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.bloom-filter-bits-per-key	10
tikv	${LOCALHOST}:20160	rocksdb.raftcf.bottommost-level-compression	disable
tikv	${LOCALHOST}:20160	rocksdb.raftcf.bottommost-zstd-compression-dict-size	0
tikv	${LOCALHOST}:20160	rocksdb.raftcf.bottommost-zstd-compression-sample-size	0
tikv	${LOCALHOST}:20160	rocksdb.raftcf.cache-index-and-filter-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.checksum	crc32c
tikv	${LOCALHOST}:20160	rocksdb.raftcf.compaction-guard-max-output-file-size	128MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.compaction-guard-min-output-file-size	8MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.compaction-pri	0
tikv	${LOCALHOST}:20160	rocksdb.raftcf.compaction-style	0
tikv	${LOCALHOST}:20160	rocksdb.raftcf.compression-per-level	["no","no","no","no","no","no","no"]
tikv	${LOCALHOST}:20160	rocksdb.raftcf.disable-auto-compactions	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.disable-block-cache	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.disable-write-stall	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.dynamic-level-bytes	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.enable-compaction-guard	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.enable-doubly-skiplist	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.force-consistency-checks	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.format-version	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.hard-pending-compaction-bytes-limit	1TiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.level0-file-num-compaction-trigger	1
tikv	${LOCALHOST}:20160	rocksdb.raftcf.level0-slowdown-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.raftcf.level0-stop-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.raftcf.max-bytes-for-level-base	128MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.max-bytes-for-level-multiplier	10
tikv	${LOCALHOST}:20160	rocksdb.raftcf.max-compaction-bytes	2GiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.max-compactions	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.max-write-buffer-number	5
tikv	${LOCALHOST}:20160	rocksdb.raftcf.min-write-buffer-number-to-merge	1
tikv	${LOCALHOST}:20160	rocksdb.raftcf.num-levels	7
tikv	${LOCALHOST}:20160	rocksdb.raftcf.optimize-filters-for-hits	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.optimize-filters-for-memory	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.periodic-compaction-seconds	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.pin-l0-filter-and-index-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.prepopulate-block-cache	disabled
tikv	${LOCALHOST}:20160	rocksdb.raftcf.prop-keys-index-distance	40960
tikv	${LOCALHOST}:20160	rocksdb.raftcf.prop-size-index-distance	4194304
tikv	${LOCALHOST}:20160	rocksdb.raftcf.read-amp-bytes-per-bit	0
tikv	${LOCALHOST}:20160	rocksdb.raftcf.ribbon-filter-above-level	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.soft-pending-compaction-bytes-limit	192GiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.target-file-size-base	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.blob-cache-size	0KiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.blob-file-compression	lz4
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.blob-run-mode	read-only
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.discardable-ratio	0.5
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.level-merge	false
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.max-gc-batch-size	64MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.max-sorted-runs	20
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.merge-small-file-threshold	8MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.min-blob-size	1KiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.min-gc-batch-size	16MiB
tikv	${LOCALHOST}:20160	rocksdb.raftcf.titan.range-merge	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.ttl	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.use-bloom-filter	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.whole-key-filtering	true
tikv	${LOCALHOST}:20160	rocksdb.raftcf.write-buffer-limit	null
tikv	${LOCALHOST}:20160	rocksdb.raftcf.write-buffer-size	128MiB
tikv	${LOCALHOST}:20160	rocksdb.rate-bytes-per-sec	10GiB
tikv	${LOCALHOST}:20160	rocksdb.rate-limiter-auto-tuned	true
tikv	${LOCALHOST}:20160	rocksdb.rate-limiter-mode	2
tikv	${LOCALHOST}:20160	rocksdb.rate-limiter-refill-period	100ms
tikv	${LOCALHOST}:20160	rocksdb.stats-dump-period	10m
tikv	${LOCALHOST}:20160	rocksdb.titan.dirname	
tikv	${LOCALHOST}:20160	rocksdb.titan.disable-gc	false
tikv	${LOCALHOST}:20160	rocksdb.titan.enabled	false
tikv	${LOCALHOST}:20160	rocksdb.titan.max-background-gc	4
tikv	${LOCALHOST}:20160	rocksdb.titan.purge-obsolete-files-period	10s
tikv	${LOCALHOST}:20160	rocksdb.track-and-verify-wals-in-manifest	false
tikv	${LOCALHOST}:20160	rocksdb.use-direct-io-for-flush-and-compaction	false
tikv	${LOCALHOST}:20160	rocksdb.wal-bytes-per-sync	512KiB
tikv	${LOCALHOST}:20160	rocksdb.wal-dir	
tikv	${LOCALHOST}:20160	rocksdb.wal-recovery-mode	2
tikv	${LOCALHOST}:20160	rocksdb.wal-size-limit	0KiB
tikv	${LOCALHOST}:20160	rocksdb.wal-ttl-seconds	0
tikv	${LOCALHOST}:20160	rocksdb.writable-file-max-buffer-size	1MiB
tikv	${LOCALHOST}:20160	rocksdb.write-buffer-limit	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.block-based-bloom-filter	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.block-cache-size	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.block-size	32KiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.bloom-filter-bits-per-key	10
tikv	${LOCALHOST}:20160	rocksdb.writecf.bottommost-level-compression	zstd
tikv	${LOCALHOST}:20160	rocksdb.writecf.bottommost-zstd-compression-dict-size	0
tikv	${LOCALHOST}:20160	rocksdb.writecf.bottommost-zstd-compression-sample-size	0
tikv	${LOCALHOST}:20160	rocksdb.writecf.cache-index-and-filter-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.checksum	crc32c
tikv	${LOCALHOST}:20160	rocksdb.writecf.compaction-guard-max-output-file-size	128MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.compaction-guard-min-output-file-size	8MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.compaction-pri	3
tikv	${LOCALHOST}:20160	rocksdb.writecf.compaction-style	0
tikv	${LOCALHOST}:20160	rocksdb.writecf.compression-per-level	["no","no","lz4","lz4","lz4","zstd","zstd"]
tikv	${LOCALHOST}:20160	rocksdb.writecf.disable-auto-compactions	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.disable-block-cache	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.disable-write-stall	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.dynamic-level-bytes	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.enable-compaction-guard	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.enable-doubly-skiplist	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.force-consistency-checks	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.format-version	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.hard-pending-compaction-bytes-limit	1TiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.level0-file-num-compaction-trigger	4
tikv	${LOCALHOST}:20160	rocksdb.writecf.level0-slowdown-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.writecf.level0-stop-writes-trigger	20
tikv	${LOCALHOST}:20160	rocksdb.writecf.max-bytes-for-level-base	512MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.max-bytes-for-level-multiplier	10
tikv	${LOCALHOST}:20160	rocksdb.writecf.max-compaction-bytes	2GiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.max-compactions	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.max-write-buffer-number	5
tikv	${LOCALHOST}:20160	rocksdb.writecf.min-write-buffer-number-to-merge	1
tikv	${LOCALHOST}:20160	rocksdb.writecf.num-levels	7
tikv	${LOCALHOST}:20160	rocksdb.writecf.optimize-filters-for-hits	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.optimize-filters-for-memory	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.periodic-compaction-seconds	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.pin-l0-filter-and-index-blocks	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.prepopulate-block-cache	disabled
tikv	${LOCALHOST}:20160	rocksdb.writecf.prop-keys-index-distance	40960
tikv	${LOCALHOST}:20160	rocksdb.writecf.prop-size-index-distance	4194304
tikv	${LOCALHOST}:20160	rocksdb.writecf.read-amp-bytes-per-bit	0
tikv	${LOCALHOST}:20160	rocksdb.writecf.ribbon-filter-above-level	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.soft-pending-compaction-bytes-limit	192GiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.target-file-size-base	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.blob-cache-size	0KiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.blob-file-compression	lz4
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.blob-run-mode	read-only
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.discardable-ratio	0.5
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.level-merge	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.max-gc-batch-size	64MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.max-sorted-runs	20
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.merge-small-file-threshold	8MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.min-blob-size	1KiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.min-gc-batch-size	16MiB
tikv	${LOCALHOST}:20160	rocksdb.writecf.titan.range-merge	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.ttl	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.use-bloom-filter	true
tikv	${LOCALHOST}:20160	rocksdb.writecf.whole-key-filtering	false
tikv	${LOCALHOST}:20160	rocksdb.writecf.write-buffer-limit	null
tikv	${LOCALHOST}:20160	rocksdb.writecf.write-buffer-size	128MiB
tikv	${LOCALHOST}:20160	security.ca-path	
tikv	${LOCALHOST}:20160	security.cert-allowed-cn	[]
tikv	${LOCALHOST}:20160	security.cert-path	
tikv	${LOCALHOST}:20160	security.encryption.data-encryption-method	plaintext
tikv	${LOCALHOST}:20160	security.encryption.data-key-rotation-period	7d
tikv	${LOCALHOST}:20160	security.encryption.enable-file-dictionary-log	true
tikv	${LOCALHOST}:20160	security.encryption.file-dictionary-rewrite-threshold	1000000
tikv	${LOCALHOST}:20160	security.encryption.master-key.type	plaintext
tikv	${LOCALHOST}:20160	security.encryption.previous-master-key.type	plaintext
tikv	${LOCALHOST}:20160	security.key-path	
tikv	${LOCALHOST}:20160	security.redact-info-log	null
tikv	${LOCALHOST}:20160	server.addr	${LOCALHOST}:20160
tikv	${LOCALHOST}:20160	server.advertise-addr	${LOCALHOST}:20160
tikv	${LOCALHOST}:20160	server.advertise-status-addr	${LOCALHOST}:20180
tikv	${LOCALHOST}:20160	server.background-thread-count	2
tikv	${LOCALHOST}:20160	server.concurrent-recv-snap-limit	32
tikv	${LOCALHOST}:20160	server.concurrent-send-snap-limit	32
tikv	${LOCALHOST}:20160	server.enable-request-batch	true
tikv	${LOCALHOST}:20160	server.end-point-batch-row-limit	64
tikv	${LOCALHOST}:20160	server.end-point-enable-batch-if-possible	true
tikv	${LOCALHOST}:20160	server.end-point-max-concurrency	8
tikv	${LOCALHOST}:20160	server.end-point-memory-quota	2GiB
tikv	${LOCALHOST}:20160	server.end-point-perf-level	0
tikv	${LOCALHOST}:20160	server.end-point-recursion-limit	1000
tikv	${LOCALHOST}:20160	server.end-point-request-max-handle-duration	1m
tikv	${LOCALHOST}:20160	server.end-point-slow-log-threshold	1s
tikv	${LOCALHOST}:20160	server.end-point-stream-batch-row-limit	128
tikv	${LOCALHOST}:20160	server.end-point-stream-channel-size	8
tikv	${LOCALHOST}:20160	server.forward-max-connections-per-address	4
tikv	${LOCALHOST}:20160	server.grpc-compression-type	none
tikv	${LOCALHOST}:20160	server.grpc-concurrency	5
tikv	${LOCALHOST}:20160	server.grpc-concurrent-stream	1024
tikv	${LOCALHOST}:20160	server.grpc-gzip-compression-level	2
tikv	${LOCALHOST}:20160	server.grpc-keepalive-time	10s
tikv	${LOCALHOST}:20160	server.grpc-keepalive-timeout	3s
tikv	${LOCALHOST}:20160	server.grpc-memory-pool-quota	9223372036854775807B
tikv	${LOCALHOST}:20160	server.grpc-min-message-size-to-compress	4096
tikv	${LOCALHOST}:20160	server.grpc-raft-conn-num	1
tikv	${LOCALHOST}:20160	server.grpc-stream-initial-window-size	2MiB
tikv	${LOCALHOST}:20160	server.heavy-load-threshold	75
tikv	${LOCALHOST}:20160	server.heavy-load-wait-duration	null
tikv	${LOCALHOST}:20160	server.max-grpc-send-msg-len	10485760
tikv	${LOCALHOST}:20160	server.raft-client-grpc-send-msg-buffer	524288
tikv	${LOCALHOST}:20160	server.raft-client-queue-size	16384
tikv	${LOCALHOST}:20160	server.raft-msg-max-batch-size	256
tikv	${LOCALHOST}:20160	server.reject-messages-on-memory-ratio	0.2
tikv	${LOCALHOST}:20160	server.simplify-metrics	false
tikv	${LOCALHOST}:20160	server.snap-io-max-bytes-per-sec	100MiB
tikv	${LOCALHOST}:20160	server.snap-max-total-size	0KiB
tikv	${LOCALHOST}:20160	server.snap-min-ingest-size	2MiB
tikv	${LOCALHOST}:20160	server.stats-concurrency	1
tikv	${LOCALHOST}:20160	server.status-addr	${LOCALHOST}:20180
tikv	${LOCALHOST}:20160	server.status-thread-pool-size	1
tikv	${LOCALHOST}:20160	slow-log-file	
tikv	${LOCALHOST}:20160	slow-log-threshold	1s
tikv	${LOCALHOST}:20160	split.byte-threshold	31457280
tikv	${LOCALHOST}:20160	split.detect-times	10
tikv	${LOCALHOST}:20160	split.grpc-thread-cpu-overload-threshold-ratio	0.5
tikv	${LOCALHOST}:20160	split.qps-threshold	3000
tikv	${LOCALHOST}:20160	split.region-cpu-overload-threshold-ratio	0.25
tikv	${LOCALHOST}:20160	split.sample-num	20
tikv	${LOCALHOST}:20160	split.sample-threshold	100
tikv	${LOCALHOST}:20160	split.split-balance-score	0.25
tikv	${LOCALHOST}:20160	split.split-contained-score	0.5
tikv	${LOCALHOST}:20160	split.unified-read-pool-thread-cpu-overload-threshold-ratio	0.8
tikv	${LOCALHOST}:20160	storage.api-version	1
tikv	${LOCALHOST}:20160	storage.background-error-recovery-window	1h
tikv	${LOCALHOST}:20160	storage.block-cache.capacity	7730941132B
tikv	${LOCALHOST}:20160	storage.block-cache.high-pri-pool-ratio	0.8
tikv	${LOCALHOST}:20160	storage.block-cache.memory-allocator	nodump
tikv	${LOCALHOST}:20160	storage.block-cache.num-shard-bits	6
tikv	${LOCALHOST}:20160	storage.block-cache.shared	null
tikv	${LOCALHOST}:20160	storage.block-cache.strict-capacity-limit	false
tikv	${LOCALHOST}:20160	storage.data-dir	${TIUP_DATA_DIR}/tikv-0/data
tikv	${LOCALHOST}:20160	storage.enable-async-apply-prewrite	false
tikv	${LOCALHOST}:20160	storage.enable-ttl	false
tikv	${LOCALHOST}:20160	storage.engine	raft-kv
tikv	${LOCALHOST}:20160	storage.flow-control.enable	true
tikv	${LOCALHOST}:20160	storage.flow-control.hard-pending-compaction-bytes-limit	1TiB
tikv	${LOCALHOST}:20160	storage.flow-control.l0-files-threshold	20
tikv	${LOCALHOST}:20160	storage.flow-control.memtables-threshold	5
tikv	${LOCALHOST}:20160	storage.flow-control.soft-pending-compaction-bytes-limit	192GiB
tikv	${LOCALHOST}:20160	storage.gc-ratio-threshold	1.1
tikv	${LOCALHOST}:20160	storage.io-rate-limit.compaction-priority	low
tikv	${LOCALHOST}:20160	storage.io-rate-limit.export-priority	medium
tikv	${LOCALHOST}:20160	storage.io-rate-limit.flush-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.foreground-read-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.foreground-write-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.gc-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.import-priority	medium
tikv	${LOCALHOST}:20160	storage.io-rate-limit.level-zero-compaction-priority	medium
tikv	${LOCALHOST}:20160	storage.io-rate-limit.load-balance-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.max-bytes-per-sec	0KiB
tikv	${LOCALHOST}:20160	storage.io-rate-limit.mode	write-only
tikv	${LOCALHOST}:20160	storage.io-rate-limit.other-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.replication-priority	high
tikv	${LOCALHOST}:20160	storage.io-rate-limit.strict	false
tikv	${LOCALHOST}:20160	storage.max-key-size	8192
tikv	${LOCALHOST}:20160	storage.reserve-raft-space	0KiB
tikv	${LOCALHOST}:20160	storage.reserve-space	0KiB
tikv	${LOCALHOST}:20160	storage.scheduler-concurrency	524288
tikv	${LOCALHOST}:20160	storage.scheduler-pending-write-threshold	100MiB
tikv	${LOCALHOST}:20160	storage.scheduler-worker-pool-size	4
tikv	${LOCALHOST}:20160	storage.ttl-check-poll-interval	12h
tikv	${LOCALHOST}:20160	storage.txn-status-cache-capacity	5120000
